"Id","5947dabbe4b0ad0ae18b263d","59301e07e4b02627b6d14a2e","59301e07e4b02627b6d14a31","59301e07e4b02627b6d14a34","59301e07e4b02627b6d14a2b","59301e07e4b02627b6d14a28","59301e06e4b02627b6d14a24","5947dabbe4b0ad0ae18b2640"
"Timestamp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Date","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Depth","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO Conc","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Salinity","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Sp Cond","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Temp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Time"
"Units","","","","","","","",""
2017-06-16 03:45:38,,2.042,1.04,1.098,24.86,7999,7999,
2017-06-16 04:00:38,,2.043,1.04,1.097,24.84,7999,7999,
2017-06-16 04:15:38,,2.044,1.04,1.098,24.81,7999,7999,
2017-06-16 04:30:38,,2.046,1.04,1.097,24.76,7999,7999,
2017-06-16 04:45:38,,2.047,1.04,1.097,24.71,7999,7999,
2017-06-16 05:00:38,,2.049,1.04,1.096,24.67,7999,7999,
2017-06-16 05:15:38,,2.049,1.04,1.097,24.64,7999,7999,
2017-06-16 05:30:38,,2.05,1.04,1.096,24.61,7999,7999,
2017-06-16 05:45:38,,2.051,1.04,1.095,24.57,7999,7999,
2017-06-16 06:00:38,,2.052,1.04,1.096,24.57,7999,7999,
2017-06-16 06:15:38,,2.052,1.04,1.095,24.57,7999,7999,
2017-06-16 06:30:38,,2.051,1.04,1.094,24.63,7999,7999,
2017-06-16 06:45:38,,2.048,1.04,1.095,24.71,7999,7999,
2017-06-16 07:00:38,,2.046,1.04,1.097,24.79,7999,7999,
2017-06-16 07:15:38,,2.045,1.04,1.096,24.9,7999,7999,
2017-06-16 07:30:38,,2.044,1.04,1.097,25.04,7999,7999,
2017-06-16 07:45:38,,2.044,1.04,1.098,25.2,7999,7999,
2017-06-16 08:00:38,,2.043,1.04,1.1,25.32,7999,7999,
2017-06-16 08:15:38,,2.042,1.04,1.101,25.45,7999,7999,
2017-06-16 08:30:38,,2.043,1.04,1.102,25.57,7999,7999,
2017-06-16 08:45:38,,2.045,1.04,1.103,25.71,7999,7999,
2017-06-16 09:00:38,,2.047,1.04,1.103,25.86,7999,7999,
2017-06-16 09:15:38,,2.048,1.04,1.102,26.03,7999,7999,
2017-06-16 09:30:37,,2.051,1.04,1.103,26.32,7999,7999,
2017-06-16 09:45:37,,2.053,1.04,1.107,26.46,7999,7999,
2017-06-16 10:00:37,,2.054,1.04,1.11,26.6,7999,7999,
2017-06-16 10:15:37,,2.056,1.04,1.11,26.78,7999,7999,
2017-06-16 10:30:37,,2.056,1.04,1.113,27.01,7999,7999,
2017-06-16 10:45:37,,2.056,1.04,1.116,27.12,7999,7999,
2017-06-16 11:00:37,,2.056,1.04,1.116,27.2,7999,7999,
2017-06-16 11:15:37,,2.048,1.04,1.117,27.39,7999,7999,
2017-06-16 11:30:37,,2.045,1.04,1.119,27.67,7999,7999,
2017-06-16 11:45:37,,2.043,1.03,1.12,28,7999,7999,
2017-06-16 12:00:37,,2.042,1.03,1.12,28.34,7999,7999,
2017-06-16 12:15:37,,2.044,1.03,1.124,28.81,7999,7999,
2017-06-16 12:30:37,,2.049,1.04,1.13,29.08,7999,7999,
2017-06-16 12:45:37,,2.052,1.04,1.133,29.28,7999,7999,
2017-06-16 13:00:37,,2.048,1.03,1.134,29.71,7999,7999,
2017-06-16 13:15:37,,2.047,1.03,1.138,29.86,7999,7999,
2017-06-16 13:30:37,,2.048,1.03,1.139,30.14,7999,7999,
2017-06-16 13:45:37,,2.048,1.03,1.14,30.47,7999,7999,
2017-06-16 14:00:37,,2.052,1.04,1.142,30.58,7999,7999,
2017-06-16 14:15:37,,2.052,1.03,1.143,30.82,7999,7999,
2017-06-16 14:30:37,,2.053,1.04,1.144,31,7999,7999,
2017-06-16 14:45:38,,2.054,1.04,1.146,31.12,7999,7999,
2017-06-16 15:00:38,,2.054,1.04,1.149,31.21,7999,7999,
2017-06-16 15:15:38,,2.051,1.03,1.15,31.33,7999,7999,
2017-06-16 15:30:37,,2.049,1.03,1.152,31.51,7999,7999,
2017-06-16 15:45:38,,2.048,1.03,1.152,31.68,7999,7999,
2017-06-16 16:00:37,,2.048,1.03,1.152,31.76,7999,7999,
2017-06-16 16:15:38,,2.047,1.03,1.153,31.8,7999,7999,
2017-06-16 16:30:37,,2.048,1.03,1.153,31.83,7999,7999,
2017-06-16 16:45:37,,2.05,1.03,1.155,31.89,7999,7999,
2017-06-16 17:00:37,,2.05,1.03,1.156,31.86,7999,7999,
2017-06-16 17:15:37,,2.05,1.03,1.155,31.83,7999,7999,
2017-06-16 17:30:37,,2.05,1.03,1.157,31.78,7999,7999,
2017-06-16 17:45:37,,2.049,1.03,1.158,31.73,7999,7999,
2017-06-16 18:00:38,,2.05,1.03,1.156,31.68,7999,7999,
2017-06-16 18:15:37,,2.05,1.03,1.156,31.59,7999,7999,
2017-06-16 18:30:38,,2.051,1.03,1.155,31.51,7999,7999,
2017-06-16 18:45:38,,2.052,1.03,1.154,31.37,7999,7999,
2017-06-16 19:00:38,,2.051,1.03,1.151,31.27,7999,7999,
2017-06-16 19:15:38,,2.051,1.03,1.153,31.17,7999,7999,
2017-06-16 19:30:38,,2.05,1.03,1.154,31.08,7999,7999,
2017-06-16 19:45:38,,2.05,1.03,1.154,30.96,7999,7999,
2017-06-16 20:00:38,,2.046,1.03,1.153,30.83,7999,7999,
2017-06-16 20:15:37,,2.04,1.03,1.151,30.72,7999,7999,
2017-06-16 20:30:38,,2.04,1.03,1.151,30.59,7999,7999,
2017-06-16 20:45:38,,2.039,1.03,1.151,30.47,7999,7999,
2017-06-16 21:00:37,,2.04,1.03,1.149,30.34,7999,7999,
2017-06-16 21:15:37,,2.038,1.03,1.148,30.18,7999,7999,
2017-06-16 21:30:37,,2.038,1.03,1.145,30.07,7999,7999,
2017-06-16 21:45:37,,2.041,1.03,1.145,29.96,7999,7999,
2017-06-16 22:00:37,,2.043,1.03,1.145,29.85,7999,7999,
2017-06-16 22:15:37,,2.046,1.03,1.143,29.75,7999,7999,
2017-06-16 22:30:37,,2.049,1.04,1.143,29.65,7999,7999,
2017-06-16 22:45:37,,2.05,1.04,1.142,29.56,7999,7999,
2017-06-16 23:00:37,,2.049,1.04,1.141,29.45,739,7999,
2017-06-16 23:15:37,,2.048,1.04,1.141,29.36,2239,7999,
2017-06-16 23:30:37,,2.05,1.04,1.139,29.28,3739,7999,
2017-06-16 23:45:37,,2.051,1.04,1.137,29.18,5239,7999,
2017-06-17 00:00:38,,2.051,1.04,1.136,29.12,7999,7999,
2017-06-17 00:15:37,,2.051,1.04,1.136,29.05,7999,7999,
2017-06-17 00:30:37,,2.051,1.04,1.136,28.99,7999,7999,
2017-06-17 00:45:37,,2.052,1.04,1.134,28.92,7999,7999,
2017-06-17 01:00:38,,2.053,1.04,1.134,28.85,7999,7999,
2017-06-17 01:15:37,,2.053,1.04,1.133,28.78,7999,7999,
2017-06-17 01:30:37,,2.054,1.04,1.133,28.71,7999,7999,
2017-06-17 01:45:37,,2.053,1.04,1.133,28.65,7999,7999,
2017-06-17 02:00:37,,2.053,1.04,1.132,28.56,7999,7999,
2017-06-17 02:15:37,,2.052,1.04,1.13,28.47,7999,7999,
2017-06-17 02:30:38,,2.053,1.04,1.129,28.38,7999,7999,
2017-06-17 02:45:38,,2.052,1.04,1.129,28.27,7999,7999,
2017-06-17 03:00:37,,2.052,1.04,1.128,28.19,7999,7999,
2017-06-17 03:15:37,,2.052,1.04,1.127,28.12,7999,7999,
2017-06-17 03:30:37,,2.054,1.04,1.127,27.99,7999,7999,
2017-06-17 03:45:37,,2.053,1.04,1.125,27.92,7999,7999,
2017-06-17 04:00:37,,2.054,1.04,1.125,27.9,7999,7999,
2017-06-17 04:15:38,,2.055,1.04,1.125,27.81,7999,7999,
2017-06-17 04:30:37,,2.056,1.04,1.123,27.74,7999,7999,
2017-06-17 04:45:37,,2.058,1.04,1.123,27.65,7999,7999,
2017-06-17 05:00:37,,2.059,1.04,1.122,27.57,7999,7999,
2017-06-17 05:15:37,,2.062,1.05,1.122,27.49,7999,7999,
2017-06-17 05:30:37,,2.064,1.05,1.119,27.41,7999,7999,
2017-06-17 05:45:37,,2.065,1.05,1.121,27.34,7999,7999,
2017-06-17 06:00:37,,2.066,1.05,1.121,27.28,7999,7999,
2017-06-17 06:15:37,,2.067,1.05,1.119,27.25,7999,7999,
2017-06-17 06:30:37,,2.068,1.05,1.118,27.23,7999,7999,
2017-06-17 06:45:37,,2.07,1.05,1.118,27.22,7999,7999,
2017-06-17 07:00:37,,2.07,1.05,1.12,27.22,7999,7999,
2017-06-17 07:15:37,,2.069,1.05,1.12,27.24,7999,7999,
2017-06-17 07:30:37,,2.069,1.05,1.119,27.28,7999,7999,
2017-06-17 07:45:37,,2.069,1.05,1.123,27.34,7999,7999,
2017-06-17 08:00:37,,2.07,1.05,1.121,27.4,7999,7999,
2017-06-17 08:15:37,,2.07,1.05,1.12,27.43,7999,7999,
2017-06-17 08:30:37,,2.071,1.05,1.123,27.55,7999,7999,
2017-06-17 08:45:38,,2.071,1.05,1.121,27.59,7999,7999,
2017-06-17 09:00:38,,2.069,1.05,1.121,27.68,7999,7999,
2017-06-17 09:15:38,,2.071,1.05,1.121,27.79,7999,7999,
2017-06-17 09:30:37,,2.072,1.05,1.122,27.92,7999,7999,
2017-06-17 09:45:37,,2.071,1.05,1.127,28.09,7999,7999,
2017-06-17 10:00:37,,2.071,1.05,1.125,28.23,7999,7999,
2017-06-17 10:15:38,,2.068,1.05,1.131,28.38,7999,7999,
2017-06-17 10:30:37,,2.067,1.05,1.13,28.53,7999,7999,
2017-06-17 10:45:38,,2.067,1.05,1.132,28.66,7999,7999,
2017-06-17 11:00:38,,2.067,1.05,1.136,28.87,7999,7999,
2017-06-17 11:15:37,,2.064,1.04,1.137,29.04,7999,7999,
2017-06-17 11:30:37,,2.055,1.04,1.145,29.18,7999,7999,
2017-06-17 11:45:37,,2.058,1.04,1.147,29.37,7999,7999,
2017-06-17 12:00:37,,2.064,1.04,1.147,29.53,7999,7999,
2017-06-17 12:15:37,,2.067,1.05,1.152,29.67,7999,7999,
2017-06-17 12:30:37,,2.068,1.05,1.152,29.82,7999,7999,
2017-06-17 12:45:37,,2.067,1.04,1.151,30.17,7999,7999,
2017-06-17 13:00:37,,2.068,1.04,1.157,30.52,7999,7999,
2017-06-17 13:15:37,,2.071,1.05,1.155,30.81,7999,7999,
2017-06-17 13:30:37,,2.073,1.05,1.16,31.02,7999,7999,
2017-06-17 13:45:38,,2.073,1.05,1.16,30.99,7999,7999,
2017-06-17 14:00:37,,2.074,1.05,1.16,31.11,7999,7999,
2017-06-17 14:15:38,,2.072,1.05,1.16,31.03,7999,7999,
2017-06-17 14:30:37,,2.069,1.04,1.167,31,7999,7999,
2017-06-17 14:45:38,,2.069,1.04,1.17,31.08,7999,7999,
2017-06-17 15:00:38,,2.073,1.05,1.167,31.05,7999,7999,
2017-06-17 15:15:37,,2.074,1.05,1.163,30.95,7999,7999,
2017-06-17 15:30:37,,2.074,1.05,1.162,31.05,7999,7999,
2017-06-17 15:45:38,,2.076,1.05,1.157,30.99,7999,7999,
2017-06-17 16:00:38,,2.075,1.05,1.158,30.98,7999,7999,
2017-06-17 16:15:38,,2.073,1.05,1.164,31.07,7999,7999,
2017-06-17 16:30:37,,2.073,1.05,1.166,31.13,7999,7999,
2017-06-17 16:45:38,,2.074,1.05,1.164,31.13,7999,7999,
2017-06-17 17:00:38,,2.07,1.04,1.164,31.1,7999,7999,
2017-06-17 17:15:37,,2.068,1.04,1.164,31.08,7999,7999,
2017-06-17 17:30:38,,2.067,1.04,1.158,31.04,7999,7999,
2017-06-17 17:45:37,,2.067,1.04,1.153,30.95,7999,7999,
2017-06-17 18:00:38,,2.067,1.04,1.15,30.87,7999,7999,
2017-06-17 18:15:38,,2.068,1.04,1.151,30.81,7999,7999,
2017-06-17 18:30:37,,2.067,1.04,1.151,30.7,7999,7999,
2017-06-17 18:45:38,,2.064,1.04,1.145,30.6,7999,7999,
2017-06-17 19:00:38,,2.063,1.04,1.149,30.51,7999,7999,
2017-06-17 19:15:37,,2.061,1.04,1.147,30.38,7999,7999,
2017-06-17 19:30:38,,2.057,1.04,1.141,30.27,7999,7999,
2017-06-17 19:45:37,,2.056,1.04,1.141,30.14,7999,7999,
2017-06-17 20:00:37,,2.055,1.04,1.143,30.03,7999,7999,
2017-06-17 20:15:37,,2.053,1.04,1.141,29.89,7999,7999,
2017-06-17 20:30:37,,2.051,1.04,1.137,29.77,7999,7999,
2017-06-17 20:45:37,,2.05,1.04,1.134,29.65,7999,7999,
2017-06-17 21:00:37,,2.046,1.03,1.131,29.55,7999,7999,
2017-06-17 21:15:37,,2.046,1.03,1.13,29.44,7999,7999,
2017-06-17 21:30:37,,2.045,1.03,1.129,29.33,7999,7999,
2017-06-17 21:45:37,,2.045,1.03,1.128,29.26,7999,7999,
2017-06-17 22:00:37,,2.043,1.03,1.126,29.18,7999,7999,
2017-06-17 22:15:37,,2.043,1.03,1.127,29.08,7999,7999,
2017-06-17 22:30:38,,2.041,1.03,1.127,29.01,7999,7999,
2017-06-17 22:45:37,,2.04,1.03,1.125,28.92,7999,7999,
2017-06-17 23:00:38,,2.042,1.03,1.123,28.83,740,7999,
2017-06-17 23:15:38,,2.042,1.03,1.121,28.77,2240,7999,
2017-06-17 23:30:37,,2.044,1.03,1.122,28.65,3739,7999,
2017-06-17 23:45:37,,2.043,1.03,1.12,28.52,5240,7999,
2017-06-18 00:00:38,,2.043,1.03,1.12,28.41,7999,7999,
2017-06-18 00:15:37,,2.043,1.03,1.119,28.34,7999,7999,
2017-06-18 00:30:37,,2.042,1.03,1.118,28.28,7999,7999,
2017-06-18 00:45:38,,2.041,1.03,1.117,28.21,7999,7999,
2017-06-18 01:00:38,,2.042,1.03,1.118,28.14,7999,7999,
2017-06-18 01:15:38,,2.042,1.03,1.118,28.05,7999,7999,
2017-06-18 01:30:37,,2.038,1.03,1.116,27.98,7999,7999,
2017-06-18 01:45:37,,2.032,1.03,1.115,27.84,7999,7999,
2017-06-18 02:00:37,,2.022,1.02,1.113,27.72,7999,7999,
2017-06-18 02:15:37,,2.015,1.02,1.112,27.64,7999,7999,
2017-06-18 02:30:38,,2.015,1.02,1.11,27.56,7999,7999,
2017-06-18 02:45:38,,2.016,1.02,1.11,27.47,7999,7999,
2017-06-18 03:00:38,,2.016,1.02,1.11,27.4,7999,7999,
2017-06-18 03:15:37,,2.016,1.02,1.11,27.33,7999,7999,
2017-06-18 03:30:37,,2.017,1.02,1.11,27.25,7999,7999,
2017-06-18 03:45:37,,2.016,1.02,1.11,27.18,7999,7999,
2017-06-18 04:00:37,,2.016,1.02,1.109,27.07,7999,7999,
2017-06-18 04:15:37,,2.016,1.02,1.108,27,7999,7999,
2017-06-18 04:30:37,,2.017,1.02,1.105,26.92,7999,7999,
2017-06-18 04:45:37,,2.018,1.02,1.104,26.8,7999,7999,
2017-06-18 05:00:37,,2.015,1.02,1.101,26.72,7999,7999,
2017-06-18 05:15:38,,2.016,1.02,1.101,26.63,7999,7999,
2017-06-18 05:30:38,,2.017,1.02,1.102,26.56,7999,7999,
2017-06-18 05:45:37,,2.019,1.02,1.097,26.5,7999,7999,
2017-06-18 06:00:37,,2.021,1.03,1.097,26.48,7999,7999,
2017-06-18 06:15:37,,2.023,1.03,1.098,26.46,7999,7999,
2017-06-18 06:30:37,,2.025,1.03,1.101,26.45,7999,7999,
2017-06-18 06:45:37,,2.028,1.03,1.098,26.47,7999,7999,
2017-06-18 07:00:37,,2.029,1.03,1.097,26.49,7999,7999,
2017-06-18 07:15:37,,2.031,1.03,1.1,26.52,7999,7999,
2017-06-18 07:30:37,,2.032,1.03,1.097,26.53,7999,7999,
2017-06-18 07:45:37,,2.034,1.03,1.098,26.59,7999,7999,
2017-06-18 08:00:37,,2.036,1.03,1.101,26.65,7999,7999,
2017-06-18 08:15:38,,2.038,1.03,1.1,26.72,7999,7999,
2017-06-18 08:30:37,,2.04,1.04,1.1,26.77,7999,7999,
2017-06-18 08:45:37,,2.043,1.04,1.1,26.8,7999,7999,
2017-06-18 09:00:37,,2.044,1.04,1.102,26.83,7999,7999,
2017-06-18 09:15:37,,2.047,1.04,1.103,27.03,7999,7999,
2017-06-18 09:30:37,,2.05,1.04,1.109,27.33,7999,7999,
2017-06-18 09:45:37,,2.053,1.04,1.109,27.54,7999,7999,
2017-06-18 10:00:38,,2.054,1.04,1.113,27.84,7999,7999,
2017-06-18 10:15:37,,2.055,1.04,1.117,28.05,7999,7999,
2017-06-18 10:30:38,,2.053,1.04,1.123,28.38,7999,7999,
2017-06-18 10:45:37,,2.055,1.04,1.133,28.61,7999,7999,
2017-06-18 11:00:37,,2.055,1.04,1.134,28.94,7999,7999,
2017-06-18 11:15:38,,2.053,1.04,1.134,29.14,7999,7999,
2017-06-18 11:30:37,,2.047,1.03,1.135,29.4,7999,7999,
2017-06-18 11:45:37,,2.042,1.03,1.135,29.71,7999,7999,
2017-06-18 12:00:37,,2.037,1.03,1.139,29.91,7999,7999,
2017-06-18 12:15:37,,2.035,1.03,1.136,30.12,7999,7999,
2017-06-18 12:30:37,,2.032,1.03,1.144,30.34,7999,7999,
2017-06-18 12:45:37,,2.027,1.02,1.145,30.54,7999,7999,
2017-06-18 13:00:38,,2.028,1.02,1.143,30.66,7999,7999,
2017-06-18 13:15:37,,2.03,1.02,1.143,30.76,7999,7999,
2017-06-18 13:30:37,,2.032,1.02,1.144,30.87,7999,7999,
2017-06-18 13:45:37,,2.033,1.02,1.149,31.04,7999,7999,
2017-06-18 14:00:38,,2.034,1.02,1.141,31.21,7999,7999,
2017-06-18 14:15:38,,2.034,1.02,1.147,31.45,7999,7999,
2017-06-18 14:30:37,,2.036,1.03,1.146,31.63,7999,7999,
2017-06-18 14:45:38,,2.037,1.03,1.148,31.78,7999,7999,
2017-06-18 15:00:38,,2.037,1.03,1.153,31.92,7999,7999,
2017-06-18 15:15:38,,2.038,1.03,1.153,32.05,7999,7999,
2017-06-18 15:30:38,,2.039,1.03,1.161,32.07,7999,7999,
2017-06-18 15:45:38,,2.04,1.03,1.155,32.1,7999,7999,
2017-06-18 16:00:37,,2.042,1.03,1.149,32.2,7999,7999,
2017-06-18 16:15:38,,2.044,1.03,1.153,32.28,7999,7999,
2017-06-18 16:30:38,,2.043,1.03,1.153,32.34,7999,7999,
2017-06-18 16:45:38,,2.043,1.03,1.152,32.35,7999,7999,
2017-06-18 17:00:37,,2.044,1.03,1.152,32.41,7999,7999,
2017-06-18 17:15:37,,2.045,1.03,1.15,32.4,7999,7999,
2017-06-18 17:30:38,,2.045,1.03,1.15,32.37,7999,7999,
2017-06-18 17:45:37,,2.047,1.03,1.149,32.29,7999,7999,
2017-06-18 18:00:38,,2.046,1.03,1.149,32.24,7999,7999,
2017-06-18 18:15:37,,2.046,1.03,1.147,32.12,7999,7999,
2017-06-18 18:30:37,,2.046,1.03,1.145,32.02,7999,7999,
2017-06-18 18:45:38,,2.047,1.03,1.145,31.9,7999,7999,
2017-06-18 19:00:38,,2.048,1.03,1.142,31.76,7999,7999,
2017-06-18 19:15:38,,2.048,1.03,1.139,31.6,7999,7999,
2017-06-18 19:30:38,,2.049,1.03,1.136,31.48,7999,7999,
2017-06-18 19:45:37,,2.052,1.03,1.137,31.35,7999,7999,
2017-06-18 20:00:38,,2.055,1.04,1.135,31.21,7999,7999,
2017-06-18 20:15:38,,2.056,1.04,1.134,31.09,7999,7999,
2017-06-18 20:30:38,,2.057,1.04,1.13,30.99,7999,7999,
2017-06-18 20:45:37,,2.058,1.04,1.131,30.89,7999,7999,
2017-06-18 21:00:38,,2.059,1.04,1.13,30.75,7999,7999,
2017-06-18 21:15:37,,2.06,1.04,1.128,30.56,7999,7999,
2017-06-18 21:30:37,,2.058,1.04,1.125,30.36,7999,7999,
2017-06-18 21:45:37,,2.059,1.04,1.125,30.17,7999,7999,
2017-06-18 22:00:37,,2.059,1.04,1.122,29.97,7999,7999,
2017-06-18 22:15:37,,2.06,1.04,1.12,29.8,7999,7999,
2017-06-18 22:30:37,,2.061,1.04,1.118,29.66,7999,7999,
2017-06-18 22:45:37,,2.062,1.04,1.116,29.55,7999,7999,
2017-06-18 23:00:37,,2.063,1.04,1.115,29.42,740,7999,
2017-06-18 23:15:37,,2.063,1.04,1.112,29.27,2240,7999,
2017-06-18 23:30:37,,2.063,1.04,1.112,29.14,3740,7999,
2017-06-18 23:45:37,,2.064,1.04,1.111,29.01,5240,7999,
2017-06-19 00:00:38,,2.064,1.04,1.108,28.87,7999,7999,
2017-06-19 00:15:38,,2.065,1.05,1.108,28.72,7999,7999,
2017-06-19 00:30:38,,2.065,1.05,1.105,28.56,7999,7999,
2017-06-19 00:45:38,,2.063,1.04,1.098,28.4,7999,7999,
2017-06-19 01:00:38,,2.06,1.04,1.101,28.22,7999,7999,
2017-06-19 01:15:37,,2.055,1.04,1.1,28.15,7999,7999,
2017-06-19 01:30:37,,2.052,1.04,1.101,28.05,7999,7999,
2017-06-19 01:45:37,,2.054,1.04,1.099,27.99,7999,7999,
2017-06-19 02:00:38,,2.057,1.04,1.1,27.81,7999,7999,
2017-06-19 02:15:37,,2.06,1.04,1.094,27.68,7999,7999,
2017-06-19 02:30:38,,2.064,1.05,1.097,27.54,7999,7999,
2017-06-19 02:45:38,,2.067,1.05,1.093,27.42,7999,7999,
2017-06-19 03:00:37,,2.069,1.05,1.094,27.3,7999,7999,
2017-06-19 03:15:37,,2.07,1.05,1.091,27.21,7999,7999,
2017-06-19 03:30:37,,2.072,1.05,1.088,27.11,7999,7999,
2017-06-19 03:45:37,,2.073,1.05,1.089,27,7999,7999,
2017-06-19 04:00:37,,2.07,1.05,1.084,26.91,7999,7999,
2017-06-19 04:15:37,,2.074,1.05,1.084,26.8,7999,7999,
2017-06-19 04:30:37,,2.073,1.05,1.084,26.7,7999,7999,
2017-06-19 04:45:38,,2.074,1.05,1.082,26.61,7999,7999,
2017-06-19 05:00:37,,2.075,1.05,1.082,26.52,7999,7999,
2017-06-19 05:15:38,,2.075,1.05,1.081,26.44,7999,7999,
2017-06-19 05:30:37,,2.076,1.05,1.077,26.36,7999,7999,
2017-06-19 05:45:37,,2.076,1.06,1.079,26.31,7999,7999,
2017-06-19 06:00:37,,2.077,1.06,1.078,26.27,7999,7999,
2017-06-19 06:15:37,,2.076,1.06,1.076,26.26,7999,7999,
2017-06-19 06:30:38,,2.075,1.05,1.076,26.26,7999,7999,
2017-06-19 06:45:37,,2.075,1.05,1.077,26.27,7999,7999,
2017-06-19 07:00:38,,2.077,1.06,1.08,26.31,7999,7999,
2017-06-19 07:15:38,,2.076,1.06,1.081,26.33,7999,7999,
2017-06-19 07:30:38,,2.074,1.05,1.08,26.33,7999,7999,
2017-06-19 07:45:37,,2.069,1.05,1.079,26.35,7999,7999,
2017-06-19 08:00:38,,2.067,1.05,1.078,26.42,7999,7999,
2017-06-19 08:15:38,,2.066,1.05,1.076,26.49,7999,7999,
2017-06-19 08:30:38,,2.064,1.05,1.078,26.59,7999,7999,
2017-06-19 09:00:37,7999,1.082,72.5,5.77,1.05,2.061,26.78,7999
2017-06-19 09:15:37,7999,1.089,69.1,5.49,1.05,2.06,26.85,7999
2017-06-19 09:30:37,7999,1.084,61.3,4.87,1.05,2.06,26.95,7999
2017-06-19 09:45:37,7999,1.085,75.4,5.96,1.04,2.058,27.19,7999
2017-06-19 10:00:37,7999,1.089,72.9,5.73,1.04,2.058,27.47,7999
2017-06-19 10:15:37,7999,1.09,81.9,6.39,1.04,2.058,27.82,7999
2017-06-19 10:30:38,7999,1.094,83.5,6.49,1.04,2.06,28.06,7999
2017-06-19 10:45:37,7999,1.094,70.5,5.46,1.05,2.064,28.27,7999
2017-06-19 11:00:38,7999,1.096,80.1,6.18,1.05,2.066,28.5,7999
2017-06-19 11:15:37,7999,1.1,87.5,6.72,1.05,2.067,28.75,7999
2017-06-19 11:30:37,7999,1.102,78.6,6.02,1.05,2.067,28.97,7999
2017-06-19 11:45:37,7999,1.102,90.6,6.91,1.05,2.068,29.17,7999
2017-06-19 12:00:37,7999,1.107,93.7,7.12,1.05,2.067,29.41,7999
2017-06-19 12:15:37,7999,1.111,95.6,7.22,1.04,2.067,29.71,7999
2017-06-19 12:30:37,7999,1.108,88.5,6.65,1.04,2.068,29.97,7999
2017-06-19 12:45:37,7999,1.114,94.2,7.06,1.04,2.067,30.17,7999
2017-06-19 13:00:37,7999,1.116,108.6,8.12,1.05,2.07,30.29,7999
2017-06-19 13:15:37,7999,1.123,106.6,7.96,1.05,2.071,30.43,7999
2017-06-19 13:30:37,7999,1.127,101.7,7.55,1.05,2.072,30.69,7999
2017-06-19 13:45:37,7999,1.125,110.3,8.17,1.05,2.074,30.84,7999
2017-06-19 14:00:37,7999,1.122,101.2,7.48,1.05,2.074,31.02,7999
2017-06-19 14:15:38,7999,1.129,108.1,7.95,1.05,2.075,31.29,7999
2017-06-19 14:30:37,7999,1.122,104.9,7.69,1.05,2.077,31.45,7999
2017-06-19 14:45:37,7999,1.127,102.3,7.47,1.05,2.079,31.7,7999
2017-06-19 15:00:38,7999,1.122,110.4,8.04,1.05,2.085,31.85,7999
2017-06-19 15:15:38,7999,1.121,96.4,7.01,1.05,2.089,31.95,7999
2017-06-19 15:30:37,7999,1.124,101.4,7.38,1.05,2.089,31.91,7999
2017-06-19 15:45:38,7999,1.122,100.9,7.34,1.05,2.091,31.9,7999
2017-06-19 16:00:37,7999,1.125,90.6,6.6,1.05,2.092,31.88,7999
2017-06-19 16:15:38,7999,1.132,107.1,7.82,1.05,2.091,31.69,7999
2017-06-19 16:30:37,7999,1.151,76.3,5.65,1.02,2.021,30.83,7999
2017-06-19 16:45:37,7999,1.179,55.8,4.15,1.01,2.013,30.6,7999
2017-06-19 17:00:38,7999,1.179,49.8,3.71,1.01,2.01,30.52,7999
2017-06-19 17:15:38,7999,1.177,48.5,3.62,1.01,2.005,30.41,7999
2017-06-19 17:30:37,7999,1.176,36.9,2.76,1.01,2.003,30.34,7999
2017-06-19 17:45:37,7999,1.168,42.8,3.21,1.01,2.004,30.26,7999
2017-06-19 18:00:37,7999,1.182,41.3,3.1,1.01,2.006,30.01,7999
2017-06-19 18:15:37,7999,1.191,33.6,2.53,1.01,2.005,29.93,7999
2017-06-19 18:30:37,7999,1.18,34,2.57,1.01,2.005,29.87,7999
2017-06-19 18:45:37,7999,1.179,34.4,2.6,1.01,2.005,29.78,7999
2017-06-19 19:00:37,7999,1.186,38.9,2.94,1.01,2.004,29.6,7999
2017-06-19 19:15:37,7999,1.193,38.3,2.9,1.01,2.001,29.56,7999
2017-06-19 19:30:37,7999,1.19,43.6,3.31,1.01,2,29.46,7999
2017-06-19 19:45:37,7999,1.19,40.2,3.06,1.01,1.996,29.32,7999
2017-06-19 20:00:37,7999,1.19,28.9,2.2,1,1.987,29.15,7999
2017-06-19 20:15:37,7999,1.194,22.1,1.69,1,1.985,29.03,7999
2017-06-19 20:30:38,7999,1.193,25.9,1.98,1,1.98,28.95,7999
2017-06-19 20:45:37,7999,1.195,31.2,2.39,1,1.977,28.86,7999
2017-06-19 21:00:37,7999,1.2,27.2,2.09,1,1.973,28.76,7999
