,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
5/2/2017,23:45,23.59,2.069,1.06,1.62,7.54,89.4,65.6,29.83,37.1,227,5,2.7,7.5,0,0,12.19
5/3/2017,0:00,23.35,2.068,1.06,1.621,7.28,86,64.7,29.83,43,218,5.5,2.9,11.2,0,0,12.19
5/3/2017,0:15,23.22,2.067,1.06,1.62,7.36,86.6,64.5,29.83,47.2,209,7.6,4.2,11.9,0,0,12.19
5/3/2017,0:30,23.01,2.068,1.06,1.619,7.33,85.9,64,29.83,48.2,207,7.5,4.1,12.3,0,0,12.19
5/3/2017,0:45,22.87,2.066,1.05,1.619,7.07,82.7,63.5,29.83,49.8,208,7.2,3.1,10.3,0,0,12.18
5/3/2017,1:00,22.37,2.066,1.06,1.619,7.36,85.2,63.8,29.83,48.6,206,6.4,3.3,10.1,0,0,12.18
5/3/2017,1:15,22.18,2.065,1.05,1.618,7.26,83.8,63.8,29.83,49.9,203,4.2,2,8.8,0,0,12.17
5/3/2017,1:30,22.08,2.064,1.05,1.618,6.99,80.5,62.7,29.83,51.9,198,3,0.9,6.1,0,0,12.16
5/3/2017,1:45,22.03,2.064,1.05,1.618,6.47,74.5,63.1,29.83,49.2,177,2.9,0.8,7.2,0,0,12.16
5/3/2017,2:00,21.87,2.064,1.05,1.618,6.68,76.7,63.1,29.84,52,176,3.3,0.8,6,0,0,12.16
5/3/2017,2:15,21.76,2.064,1.05,1.619,6.62,75.8,62.7,29.84,53.5,172,2.8,0.4,5.7,0,0,12.14
5/3/2017,2:30,21.7,2.063,1.05,1.618,6.66,76.2,62.2,29.84,57.9,178,1.7,0.3,3.9,0,0,12.14
5/3/2017,2:45,21.64,2.063,1.05,1.617,6.56,74.9,63.1,29.84,54.4,268,3.7,0.4,9.3,0,0,12.14
5/3/2017,3:00,21.55,2.064,1.06,1.618,5.95,67.9,62,29.85,57.7,260,2.5,0.2,7.5,0,0,12.13
5/3/2017,3:15,21.44,2.063,1.05,1.618,6.69,76.1,61.5,29.85,55.3,207,5.4,0.8,11.5,0,0,12.12
5/3/2017,3:30,21.35,2.063,1.05,1.617,6.52,74.1,60.9,29.85,56.8,212,4.2,0.4,9,0,0,12.12
5/3/2017,3:45,21.23,2.062,1.05,1.615,6.44,73,60.9,29.86,57.4,251,3.3,0.5,7.4,0,0,12.12
5/3/2017,4:00,21.1,2.062,1.05,1.615,6.46,73,60.6,29.86,57.9,253,4.4,0.8,9.2,0,0,12.11
5/3/2017,4:15,20.96,2.061,1.05,1.615,6.35,71.6,61.5,29.87,53,280,7.5,2.1,12.2,0,0,12.11
5/3/2017,4:30,20.82,2.061,1.05,1.613,6.54,73.5,61.3,29.88,53,288,8.3,5.2,11.7,0,0,12.11
5/3/2017,4:45,20.71,2.061,1.05,1.615,6.55,73.5,61.5,29.89,48.2,291,6.6,2.8,11.2,0,0,12.11
5/3/2017,5:00,20.62,2.061,1.05,1.613,6.75,75.6,61.7,29.89,48.4,295,8,4.4,12.5,0,0,12.1
5/3/2017,5:15,20.42,2.061,1.05,1.612,6.79,75.7,61.7,29.89,47.8,295,8,4.1,11.8,0,0,12.11
5/3/2017,5:30,20.31,2.06,1.05,1.612,6.74,75,61.1,29.9,49.5,299,7.5,4.4,12,0,0,12.13
5/3/2017,5:45,20.29,2.06,1.05,1.61,6.61,73.5,61.1,29.91,51.3,299,7.1,3.2,12,0,0,12.14
5/3/2017,6:00,20.28,2.06,1.05,1.609,6.37,70.9,61.1,29.92,49.8,297,7.4,3.6,11.8,0,0,12.19
5/3/2017,6:15,20.25,2.06,1.05,1.61,6.07,67.6,61.1,29.92,50.4,297,7.4,4.2,11.5,0,0,12.3
5/3/2017,6:30,20.17,2.06,1.05,1.61,6.47,71.8,61.3,29.93,50.3,300,8.2,4.3,12.5,0,0,12.5
5/3/2017,6:45,20.11,2.06,1.06,1.612,6.39,70.8,61.7,29.93,49.2,301,6.7,3,10.7,0,0,12.73
5/3/2017,7:00,20.09,2.06,1.06,1.611,6.2,68.7,62,29.94,48.9,302,6.1,3.1,11.1,0,0,12.84
5/3/2017,7:15,20.09,2.06,1.06,1.609,6.28,69.7,62.4,29.94,49.5,310,8.2,3.4,15.4,0,0,12.92
5/3/2017,7:30,20.12,2.061,1.06,1.606,6.49,72,62.4,29.94,49.4,308,9.4,3.1,18.2,0,0,13.04
5/3/2017,7:45,20.17,2.061,1.06,1.607,6.42,71.3,62.6,29.95,47.1,310,8.9,2.1,19.6,0,0,13.25
5/3/2017,8:00,20.23,2.061,1.06,1.602,6.62,73.6,63.1,29.95,46.6,316,10.5,3.3,20.6,0,0,14.11
5/3/2017,8:15,20.3,2.061,1.06,1.603,6.95,77.3,63.8,29.96,45.6,317,9.5,1.5,19.8,0,0,14.11
5/3/2017,8:30,20.39,2.062,1.06,1.608,7.04,78.5,64.4,29.95,44.3,305,10,3.8,20.9,0,0,14.1
5/3/2017,8:45,20.54,2.062,1.06,1.595,7.28,81.4,64.4,29.96,42.6,311,12.2,4.4,19.7,0,0,14.09
5/3/2017,9:00,20.67,2.062,1.06,1.601,7.24,81.2,65.1,29.96,40.7,317,10.6,2.6,21.9,0,0,14.08
5/3/2017,9:15,20.82,2.063,1.06,1.587,7.62,85.7,64.5,29.97,39.7,309,13.7,3.6,23,0,0,14.09
5/3/2017,9:30,20.98,2.064,1.06,1.598,7.52,84.8,64.9,29.97,42.1,319,10.7,1.5,21.6,0,0,14.06
5/3/2017,9:45,21.14,2.064,1.06,1.592,7.72,87.4,64,29.97,44.5,333,17.7,9.3,24.4,0,0,14.06
5/3/2017,10:00,21.34,2.065,1.06,1.597,8.05,91.5,63.6,29.99,46.4,327,16.5,10.6,26.1,0,0,14.06
5/3/2017,10:15,21.5,2.065,1.06,1.596,7.92,90.2,64.7,29.99,40.6,318,13.9,3.8,24,0,0,14.08
5/3/2017,10:30,21.67,2.065,1.06,1.599,8.19,93.6,64.4,30,41.2,330,14.4,6.4,24.9,0,0,14.08
5/3/2017,10:45,21.88,2.066,1.06,1.597,8.15,93.6,64.7,30,41.7,311,13.5,3.1,24.4,0,0,14.08
5/3/2017,11:00,22.1,2.067,1.06,1.595,8.29,95.6,64.9,30.01,37.5,308,13.3,2.9,22.8,0,0,14.09
5/3/2017,11:15,22.27,2.068,1.06,1.598,8.45,97.7,64,30.01,37.4,322,15.7,1.4,27.4,0,0,14.08
5/3/2017,11:30,22.48,2.069,1.06,1.598,8.31,96.5,63.6,30.02,43.8,324,15.1,5.9,25.1,0,0,14.09
5/3/2017,11:45,22.74,2.069,1.06,1.6,8.7,101.6,63.8,30.02,38.7,324,12.4,3.4,23.4,0,0,14.1
5/3/2017,12:00,23.03,2.07,1.06,1.585,9.06,106.3,64,30.02,39.9,319,16.5,9.3,27,0,0,14.1
5/3/2017,12:15,23.26,2.071,1.06,1.581,9.09,107.1,64.4,30.01,38.4,314,15.2,3.3,28.8,0,0,14.1
5/3/2017,12:30,23.39,2.072,1.06,1.58,9,106.3,64.2,30.01,37.9,325,17.6,8.9,30.6,0,0,14.11
5/3/2017,12:45,23.55,2.072,1.06,1.582,9.21,109.1,64.4,30.01,34.1,325,17.2,7,33.3,0,0,14.11
5/3/2017,13:00,23.7,2.073,1.06,1.593,9.06,107.6,64.9,30.03,40.8,320,14.5,5.1,26.5,0,0,14.11
5/3/2017,13:15,23.84,2.074,1.06,1.589,9.02,107.4,64.5,30.03,34.8,325,15.2,5.2,27.2,0,0,14.11
5/3/2017,13:30,23.98,2.074,1.06,1.598,8.98,107.3,64.4,30.04,38,325,15.4,6.8,25.2,0,0,14.1
5/3/2017,13:45,24.07,2.075,1.06,1.591,9.27,111,64,30.03,41.1,331,18.8,12.9,28,0,0,14.09
5/3/2017,14:00,24.1,2.075,1.06,1.596,9.22,110.4,64.5,30.04,34.9,313,14,6.5,26.1,0,0,14.1
5/3/2017,14:15,24.16,2.076,1.06,1.586,9.2,110.2,64.9,30.05,35.8,321,13,3,26.2,0,0,14.08
5/3/2017,14:30,24.23,2.076,1.06,1.594,8.83,106,64.7,30.05,40.2,322,12.7,1.7,21,0,0,14.08
5/3/2017,14:45,24.29,2.076,1.06,1.586,9.23,110.9,64.7,30.04,35.9,314,11.8,1.1,21.5,0,0,14.08
5/3/2017,15:00,24.35,2.077,1.06,1.585,8.95,107.7,64.4,30.04,39.3,330,13.9,6.6,21.2,0,0,14.06
5/3/2017,15:15,24.38,2.077,1.06,1.578,9.42,113.4,64.4,30.05,36.1,323,16.4,8.1,25.1,0,0,14.08
5/3/2017,15:30,24.41,2.077,1.06,1.581,9.03,108.8,64.4,30.04,43.1,329,13.5,5.4,23.4,0,0,14.06
5/3/2017,15:45,24.43,2.078,1.06,1.586,9.31,112.2,64,30.04,44.1,333,16,9.1,21.9,0,0,14.08
5/3/2017,16:00,24.44,2.078,1.06,1.579,9.39,113.2,63.6,30.04,41.5,333,16.4,12.3,21.2,0,0,14.08
5/3/2017,16:15,24.39,2.078,1.06,1.577,9.14,110,63.6,30.04,42.4,334,17.1,11.1,23.8,0,0,14.03
5/3/2017,16:30,24.27,2.078,1.06,1.582,9.24,111,63.5,30.04,40.9,334,16.6,11.8,22.1,0,0,13.85
5/3/2017,16:45,24.15,2.078,1.06,1.577,9.24,110.7,63.5,30.04,46.4,333,16.6,12.1,22.5,0,0,13.84
5/3/2017,17:00,23.89,2.077,1.06,1.576,9.1,108.5,63.3,30.04,39.3,335,15.3,11.5,19.3,0,0,13.72
5/3/2017,17:15,23.7,2.077,1.06,1.578,9,107,63.3,30.04,45.9,335,13.9,8.9,19.1,0,0,13.56
5/3/2017,17:30,23.51,2.076,1.06,1.582,9.06,107.2,63.5,30.05,47.2,330,14.3,11,18.5,0,0,13.31
5/3/2017,17:45,23.3,2.076,1.06,1.582,9.06,106.8,63.3,30.07,41.5,318,11.3,5.9,16.1,0,0,13.01
5/3/2017,18:00,22.97,2.075,1.06,1.586,9.43,110.5,62.9,30.08,40.5,315,9.8,6.8,14.3,0,0,12.73
5/3/2017,18:15,22.73,2.074,1.06,1.585,9.36,109.3,62.4,30.09,41.1,308,7,3.7,13.4,0,0,12.46
5/3/2017,18:30,22.57,2.073,1.06,1.586,9.14,106.3,62,30.11,41.5,297,5.9,3.1,9.1,0,0,12.35
5/3/2017,18:45,22.46,2.073,1.06,1.587,9.01,104.6,61.3,30.12,44.8,295,4.8,1.2,7.7,0,0,12.32
5/3/2017,19:00,22.39,2.073,1.06,1.586,8.67,100.6,60.9,30.12,42.4,294,5.6,3.2,7.8,0,0,12.31
5/3/2017,19:15,22.27,2.073,1.06,1.586,8.61,99.6,60.8,30.14,43.7,291,5.3,2.1,8.4,0,0,12.31
5/3/2017,19:30,22.03,2.072,1.06,1.587,8.65,99.6,60.4,30.15,43.9,296,6.6,2.7,10.5,0,0,12.31
5/3/2017,19:45,21.88,2.072,1.06,1.585,8.46,97.2,60.4,30.15,43.9,298,7,4,10.2,0,0,12.31
5/3/2017,20:00,21.62,2.071,1.06,1.584,8.63,98.6,60,30.16,42.8,298,8.2,5.1,11.9,0,0,12.3
5/3/2017,20:15,21.51,2.071,1.06,1.583,8.4,95.8,60.2,30.17,43,304,8.6,5.6,12.3,0,0,12.3
5/3/2017,20:30,21.39,2.071,1.06,1.582,8.45,96.1,60.2,30.16,46.3,310,9.2,5.9,13.1,0,0,12.3
5/3/2017,20:45,21.25,2.07,1.06,1.582,8.08,91.6,60.2,30.16,47.7,318,8.7,6.2,12.4,0,0,12.29
5/3/2017,21:00,21.08,2.07,1.06,1.581,8.13,91.9,61.7,30.16,55.2,327,10.5,6,16.2,0,0,12.29
5/3/2017,21:15,20.9,2.069,1.06,1.576,8.14,91.7,62.4,30.15,46.7,347,13.8,9.8,17.9,0,0,12.28
5/3/2017,21:30,20.73,2.069,1.06,1.583,7.73,86.7,62.2,30.15,46,348,13,9.1,16.7,0,0,12.28
5/3/2017,21:45,20.54,2.069,1.06,1.579,7.57,84.7,62.2,30.16,49.8,347,12,8,15.7,0,0,12.26
5/3/2017,22:00,20.32,2.069,1.06,1.579,7.93,88.3,62.2,30.16,49.4,343,12.7,9.5,16.9,0,0,12.26
5/3/2017,22:15,20.12,2.068,1.06,1.582,7.77,86.2,62.4,30.16,45.5,345,12.7,9.2,17.2,0,0,12.26
5/3/2017,22:30,19.96,2.068,1.06,1.58,7.74,85.6,62.4,30.16,52.5,346,12.8,9,16.3,0,0,12.25
5/3/2017,22:45,19.8,2.068,1.06,1.582,7.52,82.9,62.4,30.16,47.8,355,13.1,7.7,17.2,0,0,12.25
5/3/2017,23:00,19.64,2.068,1.06,1.582,7.56,83,62.4,30.16,47,354,12.8,7.9,16.7,0,0,12.24
5/3/2017,23:15,19.46,2.067,1.06,1.58,7.59,83.1,62.4,30.16,45.9,359,12.2,7.9,16,0,0,12.24
5/3/2017,23:30,19.31,2.067,1.06,1.581,7.79,85.1,62.2,30.16,50.6,5,10.7,6.8,15.7,0,0,12.24
5/3/2017,23:45,19.21,2.066,1.06,1.582,7.8,85,62.2,30.16,47,11,9.3,5.1,13.8,0,0,12.24
5/4/2017,0:00,19.24,2.066,1.06,1.584,7.73,84.3,62.2,30.16,46.5,23,9,4.7,13.3,0,0,12.23
5/4/2017,0:15,19.22,2.066,1.06,1.585,7.65,83.4,61.8,30.16,47.1,29,8.2,4.7,12.2,0,0,12.23
5/4/2017,0:30,19.02,2.067,1.06,1.585,7.61,82.6,61.8,30.16,48.2,25,8.2,4.2,11.4,0,0,12.23
5/4/2017,0:45,18.81,2.066,1.06,1.586,7.53,81.4,61.5,30.16,51,35,7.4,4.6,10.4,0,0,12.22
5/4/2017,1:00,18.64,2.066,1.06,1.587,7.57,81.5,61.3,30.16,50.8,41,6,3.7,9,0,0,12.2
5/4/2017,1:15,18.46,2.065,1.06,1.588,6.81,73.1,60.9,30.16,56.7,51,6.2,4.1,9.4,0,0,12.22
5/4/2017,1:30,18.32,2.065,1.06,1.588,7.2,77,60.6,30.17,58.7,51,6.3,4,8.7,0,0,12.22
5/4/2017,1:45,18.18,2.066,1.06,1.587,6.75,72,60.6,30.17,60,56,6,3.8,7.8,0,0,12.2
5/4/2017,2:00,18.12,2.064,1.06,1.587,7.3,77.8,60.2,30.17,59.3,69,5.6,3.6,7.3,0,0,12.2
5/4/2017,2:15,18.08,2.064,1.06,1.587,7.42,78.9,60.2,30.16,57.4,67,6.4,3.5,8.9,0,0,12.19
5/4/2017,2:30,18.02,2.064,1.06,1.588,7.2,76.6,59.9,30.17,58.1,65,7.2,3.9,10,0,0,12.19
5/4/2017,2:45,17.94,2.064,1.06,1.59,7.14,75.8,59.5,30.17,59.9,62,9.9,6.3,14.1,0,0,12.19
5/4/2017,3:00,17.86,2.064,1.06,1.591,7.06,74.9,58.8,30.17,59.5,70,10.4,5.8,15.4,0,0,12.19
5/4/2017,3:15,17.76,2.064,1.06,1.591,7.21,76.3,58.2,30.17,56.7,79,10.5,6.3,14.9,0,0,12.18
5/4/2017,3:30,17.68,2.064,1.06,1.592,7.05,74.5,58.1,30.17,56.7,86,10.5,6.4,15.4,0,0,12.18
5/4/2017,3:45,17.52,2.064,1.06,1.594,7.22,75.9,57.7,30.17,55.4,89,11,6.7,17.8,0,0,12.16
5/4/2017,4:00,17.04,2.064,1.06,1.59,7.21,75.1,57.3,30.17,53.5,86,10.2,5.5,15.2,0,0,12.17
5/4/2017,4:15,16.65,2.064,1.06,1.588,7.26,75.1,57.3,30.17,54.8,85,9.9,5.8,14.2,0,0,12.16
5/4/2017,4:30,16.4,2.061,1.06,1.592,7.38,75.9,57,30.18,52.9,83,10.5,6.5,17,0,0,12.16
5/4/2017,4:45,16.31,2.062,1.06,1.589,7.17,73.6,56.4,30.17,55.4,83,10.3,5.9,15.9,0,0,12.16
5/4/2017,5:00,16.22,2.062,1.06,1.588,7.3,74.8,56.3,30.18,57.1,88,10.2,5.2,15.2,0,0,12.14
5/4/2017,5:15,16.04,2.061,1.06,1.591,7.15,72.9,55.9,30.18,58,88,11.3,6.9,16.3,0,0,12.14
5/4/2017,5:30,15.99,2.061,1.06,1.59,7.47,76.2,55.7,30.17,60.4,96,11.1,7.2,17.9,0,0,12.16
5/4/2017,5:45,16.11,2.061,1.06,1.591,7.52,76.9,55.4,30.18,59.5,99,11.7,7.7,16.7,0,0,12.18
5/4/2017,6:00,15.99,2.063,1.06,1.587,7.43,75.7,55.7,30.18,62,102,10.4,5.4,15.5,0,0,12.23
5/4/2017,6:15,15.85,2.061,1.06,1.588,7.61,77.4,56.1,30.19,58.9,100,10.6,6.5,16.3,0,0,12.34
5/4/2017,6:30,16.01,2.061,1.06,1.592,7.78,79.4,56.4,30.19,58.3,99,11.8,6.6,17.6,0,0,12.54
5/4/2017,6:45,16.14,2.061,1.06,1.588,7.87,80.5,56.8,30.2,59.4,101,11.7,6.7,17.3,0.003,0,12.78
5/4/2017,7:00,16.19,2.062,1.06,1.594,8.01,82,56.4,30.2,58.7,100,11.9,5.9,16.9,0,0,12.85
5/4/2017,7:15,15.97,2.062,1.06,1.59,8.11,82.6,56.4,30.2,60.9,105,11.4,6.8,16.5,0,0,12.82
5/4/2017,7:30,15.86,2.061,1.06,1.591,8.18,83.2,57.3,30.2,62.1,101,11.2,7.2,15.9,0,0,13.01
5/4/2017,7:45,15.77,2.062,1.06,1.596,8.35,84.7,58.1,30.2,57.5,108,13.6,5.7,22.4,0,0,13.57
5/4/2017,8:00,15.86,2.061,1.06,1.597,8.43,85.7,57.9,30.19,57.2,104,14.6,9.1,23.6,0,0,13.14
5/4/2017,8:15,15.99,2.062,1.06,1.595,8.69,88.6,58.4,30.18,55,107,14.4,8.1,20.8,0,0,14.21
5/4/2017,8:30,16.2,2.061,1.06,1.593,8.63,88.4,58.8,30.18,52.8,103,13.8,7.9,22.2,0,0,14.21
5/4/2017,8:45,16.37,2.062,1.06,1.595,8.8,90.5,59,30.19,52.1,114,13.2,8.6,20.5,0,0,14.2
5/4/2017,9:00,16.59,2.063,1.06,1.596,8.89,91.7,59.1,30.19,52,113,13.3,7.2,20.2,0,0,14.18
5/4/2017,9:15,16.74,2.063,1.06,1.599,8.95,92.7,59.7,30.18,48.7,123,14.8,8.2,20.2,0,0,14.17
5/4/2017,9:30,16.99,2.064,1.06,1.598,9.04,94.1,60,30.19,49.2,124,14.2,8.6,20.7,0,0,14.18
5/4/2017,9:45,17.2,2.064,1.06,1.596,9.16,95.8,60.4,30.19,50.3,124,14.5,8.4,20.9,0,0,14.16
5/4/2017,10:00,17.46,2.066,1.06,1.598,9.16,96.3,60.4,30.19,49.6,129,14.9,10.9,21.5,0,0,14.16
5/4/2017,10:15,17.74,2.065,1.06,1.595,9.28,98.1,60.6,30.19,49.7,132,13.8,9.4,19.5,0,0,14.15
5/4/2017,10:30,17.92,2.066,1.06,1.595,9.38,99.5,61.1,30.19,50.7,131,13.6,9.7,18.3,0,0,14.15
5/4/2017,10:45,18,2.067,1.06,1.594,9.49,100.9,60.9,30.18,53.6,132,14.4,8.1,19.9,0,0,14.15
5/4/2017,11:00,18.19,2.067,1.06,1.593,9.55,102,61.5,30.17,51.1,127,14.3,10,20.7,0,0,14.14
5/4/2017,11:15,18.55,2.067,1.06,1.591,9.52,102.4,61.5,30.17,53,129,15.5,10.9,22.1,0,0,14.14
5/4/2017,11:30,18.83,2.068,1.06,1.595,9.71,104.9,61.7,30.16,52.7,135,15.9,10.4,21.2,0,0,14.14
5/4/2017,11:45,19.22,2.069,1.06,1.594,9.86,107.4,61.7,30.15,51.1,131,17.1,12.3,22.6,0,0,14.14
5/4/2017,12:00,19.37,2.07,1.06,1.597,9.7,106.1,61.8,30.15,50.5,130,16.6,10.8,22.2,0,0,14.15
5/4/2017,12:15,19.53,2.071,1.06,1.594,9.87,108.2,62,30.14,49.7,128,16.9,10.9,22.2,0,0,14.15
5/4/2017,12:30,19.77,2.071,1.06,1.594,9.81,108.1,62.2,30.13,51.3,126,15.4,10.7,21.5,0,0,14.15
5/4/2017,12:45,20.16,2.072,1.06,1.591,9.76,108.4,62.6,30.13,47.6,121,14.8,10.1,20.8,0,0,14.14
5/4/2017,13:00,20.49,2.073,1.06,1.589,9.75,108.9,62.7,30.13,48.3,120,13,8.5,20.2,0,0,14.14
5/4/2017,13:15,20.69,2.075,1.06,1.592,9.69,108.8,62.9,30.12,47.6,119,13.7,8.5,19.3,0,0,14.12
5/4/2017,13:30,20.71,2.075,1.06,1.589,9.71,108.9,63.5,30.12,48.1,120,13.1,8.1,20.6,0,0,14.12
5/4/2017,13:45,20.67,2.075,1.06,1.591,9.79,109.8,63.8,30.11,51,123,13.7,8.5,20.7,0,0,14.11
5/4/2017,14:00,20.7,2.076,1.06,1.589,9.73,109.2,63.8,30.1,47.9,126,13.9,8.7,20.6,0,0,14.11
5/4/2017,14:15,20.75,2.076,1.06,1.588,9.86,110.7,63.6,30.09,45.3,125,13.8,8.2,19,0,0,14.11
5/4/2017,14:30,20.87,2.076,1.06,1.59,9.82,110.5,64,30.09,52.1,125,14.1,10.2,22.8,0,0,14.11
5/4/2017,14:45,20.98,2.077,1.06,1.592,9.72,109.6,64.2,30.08,48.4,128,14.7,9.8,22.6,0,0,14.1
5/4/2017,15:00,20.95,2.077,1.06,1.589,9.76,110,64.2,30.07,50.7,126,13.7,9.7,20.4,0,0,14.1
5/4/2017,15:15,20.95,2.077,1.06,1.587,9.82,110.7,64.4,30.06,52.3,126,13.5,8.7,17.7,0,0,14.1
5/4/2017,15:30,21.01,2.078,1.06,1.585,9.73,109.8,64.2,30.06,52.8,121,12.6,8.8,18.3,0,0,14.1
5/4/2017,15:45,21.07,2.078,1.06,1.584,9.59,108.4,64.5,30.05,55,118,11.2,7.3,15.8,0,0,14.1
5/4/2017,16:00,21.05,2.078,1.06,1.584,9.62,108.6,64.4,30.05,51.5,117,12,7.6,16.8,0,0,13.91
5/4/2017,16:15,21.03,2.079,1.06,1.583,9.64,108.8,64,30.04,52.1,111,12.2,7.8,17.6,0,0,13.76
5/4/2017,16:30,21,2.079,1.06,1.581,9.25,104.4,64,30.04,54.3,113,11.9,6.8,17.8,0,0,13.7
5/4/2017,16:45,20.95,2.08,1.06,1.581,9.62,108.5,63.8,30.04,55.9,106,12.4,6.7,17.6,0,0,13.75
5/4/2017,17:00,20.72,2.079,1.06,1.58,9.45,106.1,63.6,30.04,55.3,106,13,8.1,18.1,0,0,13.57
5/4/2017,17:15,20.59,2.078,1.06,1.581,9.45,105.8,63.5,30.03,54.1,106,12.6,8,19.3,0,0,13.45
5/4/2017,17:30,20.48,2.078,1.06,1.581,9.52,106.3,63.3,30.02,54.4,105,14.4,8.5,21.7,0,0,13.32
5/4/2017,17:45,20.37,2.078,1.06,1.583,9.41,104.9,63.1,30.01,55.4,104,14.1,8.5,21.7,0,0,13.12
5/4/2017,18:00,20.23,2.078,1.06,1.583,9.6,106.8,62.4,30,56.2,101,16.1,9.2,22.9,0,0,12.78
5/4/2017,18:15,20.1,2.078,1.06,1.586,9.36,103.8,62,30,57.1,104,15,8.6,20.5,0,0,12.42
5/4/2017,18:30,19.94,2.078,1.06,1.58,9.32,103,61.8,30.01,60.9,105,13.6,5.1,21,0,0,12.34
5/4/2017,18:45,19.81,2.078,1.06,1.584,9.36,103.2,61.7,30,60.3,110,14.4,7.8,22.3,0,0,12.31
5/4/2017,19:00,19.64,2.077,1.06,1.586,9.1,100,61.3,30.01,62.8,110,14.7,9.3,20.8,0,0,12.31
5/4/2017,19:15,19.35,2.077,1.06,1.577,8.98,98.1,60.6,30.01,63.7,104,12.1,6.5,17.8,0,0,12.31
5/4/2017,19:30,19.16,2.077,1.06,1.581,8.89,96.7,60.4,30.01,64.4,110,13.4,6.9,21,0,0,12.31
5/4/2017,19:45,19.17,2.077,1.06,1.578,9.04,98.4,60,30.01,66.2,110,13.2,7.5,20.4,0.001,0,12.31
5/4/2017,20:00,19.03,2.077,1.07,1.582,8.61,93.5,60,30,69.7,108,12.7,5.5,18.9,0,0,12.3
5/4/2017,20:15,18.9,2.077,1.07,1.578,8.71,94.3,59.9,30,70.3,108,11.2,5,18.4,0,0,12.3
5/4/2017,20:30,18.73,2.076,1.07,1.576,8.63,93.1,59.7,29.99,72.9,108,11.2,4,19.3,0,0,12.3
5/4/2017,20:45,18.66,2.077,1.07,1.579,8.65,93.2,59.1,29.97,78.4,107,12.8,6.8,19.7,0.012,0,12.29
5/4/2017,21:00,18.59,2.076,1.07,1.58,8.63,92.9,59.3,29.97,76.8,105,13.3,6.6,18.7,0.003,0,12.28
5/4/2017,21:15,18.48,2.077,1.07,1.578,8.47,90.9,59.5,29.96,77.1,105,12.7,6.6,20.1,0,0,12.28
5/4/2017,21:30,18.39,2.076,1.07,1.576,8.33,89.3,59.7,29.96,76.7,109,12.1,6.9,18.5,0,0,12.26
5/4/2017,21:45,18.36,2.077,1.07,1.578,8.51,91.1,59.9,29.95,77.3,108,11.6,5.5,17.9,0,0,12.26
5/4/2017,22:00,18.31,2.077,1.07,1.575,8.52,91.2,60.4,29.95,77.4,113,10.7,5.5,17.2,0.001,0,12.26
5/4/2017,22:15,18.21,2.076,1.07,1.581,8.26,88.2,60.2,29.94,78.6,111,11.5,6.8,17.9,0.023,0,12.25
5/4/2017,22:30,18.15,2.076,1.07,1.58,8.18,87.2,60.4,29.93,78.5,110,11.3,7.3,16.9,0.009,0,12.24
5/4/2017,22:45,18.12,2.077,1.07,1.581,8.25,87.9,60.8,29.92,76.6,109,12.6,7.6,17.5,0.005,0,12.24
5/4/2017,23:00,18.05,2.077,1.07,1.577,8.43,89.7,60.9,29.92,77,108,10.8,6.8,16.7,0.001,0,12.24
5/4/2017,23:15,17.98,2.077,1.07,1.578,8.34,88.6,61.3,29.91,76.3,108,11.7,6.9,17.5,0,0,12.24
5/4/2017,23:30,17.94,2.077,1.07,1.581,8.15,86.5,61.3,29.9,75.9,111,12.3,7.2,18.4,0,0,12.23
5/4/2017,23:45,17.86,2.077,1.07,1.579,8.14,86.2,61.3,29.89,75.9,111,12,8,17.6,0,0,12.23
5/5/2017,0:00,17.81,2.077,1.07,1.579,7.93,84,61.5,29.88,75.8,112,12.2,6.3,17.6,0,0,12.23
5/5/2017,0:15,17.76,2.077,1.07,1.579,8.05,85.2,61.5,29.86,76.5,111,11,5.1,18.7,0,0,12.23
5/5/2017,0:30,17.72,2.077,1.07,1.579,8.05,85.1,61.7,29.84,76.2,114,11.1,5.9,19.7,0,0,12.22
5/5/2017,0:45,17.67,2.078,1.07,1.58,8.08,85.3,62.2,29.83,75.3,117,12.1,7.7,19.3,0,0,12.22
5/5/2017,1:00,17.61,2.078,1.07,1.58,7.91,83.4,62.6,29.82,74.9,117,12.7,4.7,20.1,0,0,12.22
5/5/2017,1:15,17.44,2.078,1.07,1.584,7.78,81.8,62.7,29.8,74.8,116,14.5,9.2,22.2,0,0,12.2
5/5/2017,1:30,17.47,2.078,1.07,1.587,8.04,84.5,63.1,29.78,75,118,15.1,9.3,23.1,0,0,12.2
5/5/2017,1:45,17.41,2.078,1.07,1.586,8,84,63.3,29.77,75.1,117,14.4,7.2,20.9,0,0,12.2
5/5/2017,2:00,17.41,2.079,1.07,1.585,8.04,84.5,63.3,29.76,75.4,120,15.8,10.6,23.7,0,0,12.2
5/5/2017,2:15,17.38,2.079,1.07,1.587,8.04,84.4,63.6,29.76,76.6,121,14.5,8.2,23.8,0,0,12.2
